id_transacao,nome_cliente,data_emissao,data_vencimento,valor,meio_pagamento,recorrencia,elegivel_antecipacao,tipo_cliente
6cfd0a10,Silva Fernandes S.A.,2025-04-23,2025-05-23,1436.11,Cartão de Crédito,Mensal,True,Recorrente
39a65a71,Montenegro,2025-04-17,2025-05-17,1631.23,Cartão de Crédito,Anual,False,Recorrente
157e07ff,da Cunha,2025-04-23,2025-04-23,784.45,Pix,Anual,False,Recorrente
7599bda1,da Mota,2025-04-18,2025-05-03,399.72,Boleto,Mensal,False,Recorrente
7c387b70,Abreu Ltda.,2025-04-10,2025-04-25,2250.59,Pix,Anual,True,Novo/Avulso
7d39c655,Porto da Luz S.A.,2025-04-02,2025-05-02,209.39,Boleto,Anual,True,Novo/Avulso
9c4d55f6,Novaes,2025-04-10,2025-05-10,1912.93,Boleto,Mensal,False,Novo/Avulso
be19e12c,Novais,2025-04-07,2025-05-07,295.78,Cartão de Crédito,Mensal,True,Novo/Avulso
adf110fc,Camargo S/A,2025-04-28,2025-05-28,1213.6,Pix,Mensal,True,Novo/Avulso
e243796e,Nogueira Andrade Ltda.,2025-04-17,2025-05-17,1468.99,Boleto,Avulso,False,Novo/Avulso
e89f225a,Lopes Cardoso S/A,2025-04-13,2025-04-28,260.4,Cartão de Crédito,Anual,False,Novo/Avulso
58ed8f93,Fonseca,2025-04-09,2025-04-09,276.44,Pix,Avulso,False,Novo/Avulso
af38c910,Alves e Filhos,2025-05-29,2025-06-28,208.78,Cartão de Crédito,Anual,True,Recorrente
8aabd020,Alves S/A,2025-05-11,2025-06-10,655.99,Cartão de Crédito,Mensal,True,Recorrente
91bfacc8,da Conceição Montenegro - EI,2025-05-31,2025-05-31,2141.61,Pix,Mensal,True,Recorrente
c9a2f504,Câmara,2025-05-31,2025-06-30,984.89,Pix,Mensal,True,Recorrente
0553b4cf,Pastor,2025-05-21,2025-05-21,552.18,Pix,Anual,True,Recorrente
6599836c,Ferreira,2025-05-22,2025-06-21,1979.77,Pix,Anual,True,Recorrente
c5c3467f,Aparecida,2025-05-28,2025-06-27,1366.3,Boleto,Mensal,False,Recorrente
a8212a39,Nascimento,2025-05-27,2025-05-27,1532.53,Boleto,Mensal,True,Recorrente
df4fd8aa,Pires,2025-05-18,2025-06-17,2498.31,Boleto,Mensal,False,Recorrente
4dbbb5aa,Oliveira,2025-05-21,2025-05-21,1281.19,Cartão de Crédito,Mensal,True,Recorrente
47bd098b,Vargas da Rocha S/A,2025-05-01,2025-05-16,650.91,Cartão de Crédito,Mensal,False,Recorrente
7b939d20,Porto,2025-05-02,2025-05-02,2470.0,Pix,Anual,True,Recorrente
7a214549,Pereira e Filhos,2025-05-02,2025-05-02,1701.08,Cartão de Crédito,Mensal,False,Recorrente
d01a14e3,Martins Garcia Ltda.,2025-05-18,2025-05-18,2387.2,Boleto,Mensal,True,Recorrente
f404f55d,Andrade Dias - ME,2025-05-30,2025-06-14,2232.42,Pix,Mensal,False,Recorrente
f1b67605,Azevedo,2025-05-13,2025-05-28,723.36,Pix,Mensal,False,Recorrente
ce5bfafb,Casa Grande,2025-05-14,2025-05-29,1234.99,Boleto,Mensal,True,Recorrente
48935f0a,Carvalho,2025-05-13,2025-06-12,918.09,Cartão de Crédito,Mensal,True,Recorrente
eca3e67c,Souza,2025-05-18,2025-05-18,598.98,Boleto,Anual,True,Recorrente
07ea1e87,Pacheco,2025-05-25,2025-06-24,714.76,Cartão de Crédito,Anual,True,Recorrente
ce57f2e6,Fonseca,2025-05-23,2025-05-23,190.52,Cartão de Crédito,Mensal,False,Recorrente
b0b61f06,Sá S/A,2025-05-30,2025-06-29,1429.72,Pix,Mensal,True,Recorrente
bdb24222,Cassiano e Filhos,2025-05-10,2025-06-09,539.92,Cartão de Crédito,Mensal,False,Recorrente
8226ccf8,Vieira Rodrigues - ME,2025-05-20,2025-05-20,1251.44,Cartão de Crédito,Mensal,False,Recorrente
eac6a6c1,Moura,2025-05-25,2025-06-09,906.18,Boleto,Mensal,False,Recorrente
e794af48,Novaes,2025-05-13,2025-06-12,1972.53,Boleto,Mensal,True,Recorrente
db22f5e0,Vargas,2025-05-16,2025-05-16,2296.69,Boleto,Anual,True,Recorrente
5e5c8a4a,Montenegro,2025-05-05,2025-06-04,339.86,Pix,Mensal,False,Recorrente
e06a06dc,Montenegro Caldeira e Filhos,2025-05-26,2025-06-25,1637.73,Pix,Mensal,False,Recorrente
c6762118,Cassiano Freitas S.A.,2025-05-31,2025-06-30,1799.18,Pix,Mensal,True,Recorrente
9bd297a3,Almeida,2025-05-10,2025-06-09,913.21,Pix,Mensal,False,Recorrente
59be4c80,Fonseca Ltda.,2025-05-31,2025-05-31,2134.54,Boleto,Mensal,True,Recorrente
af7a910c,Barros e Filhos,2025-05-04,2025-05-04,545.11,Pix,Mensal,True,Recorrente
f226909b,Pastor Câmara S/A,2025-05-19,2025-06-18,1059.42,Pix,Mensal,False,Recorrente
9c03579d,da Conceição S/A,2025-05-18,2025-06-17,811.19,Pix,Mensal,True,Recorrente
814283ae,Farias S/A,2025-05-10,2025-05-10,169.22,Boleto,Mensal,False,Recorrente
4f484ecb,Nogueira Cardoso e Filhos,2025-05-07,2025-05-22,607.44,Pix,Anual,True,Recorrente
0cb2aa32,da Cruz,2025-05-06,2025-05-06,1946.35,Cartão de Crédito,Anual,True,Recorrente
49fd4769,Jesus,2025-05-20,2025-06-04,1566.54,Cartão de Crédito,Mensal,True,Recorrente
c361742b,Rocha e Filhos,2025-05-04,2025-05-04,1722.75,Boleto,Mensal,True,Recorrente
7c53e7ee,Araújo - ME,2025-05-28,2025-06-27,679.56,Pix,Mensal,False,Recorrente
913c581e,Correia Correia - EI,2025-05-21,2025-06-20,627.84,Pix,Mensal,True,Recorrente
f2b143cc,Carvalho,2025-05-10,2025-06-09,1852.77,Boleto,Mensal,True,Recorrente
e7ab3012,Martins,2025-05-09,2025-05-09,2193.26,Cartão de Crédito,Mensal,True,Recorrente
6e30160e,Aragão e Filhos,2025-05-24,2025-06-23,360.6,Pix,Mensal,False,Recorrente
13560086,Jesus Mendonça - ME,2025-05-31,2025-06-15,548.52,Cartão de Crédito,Anual,False,Recorrente
be64cae3,Guerra Araújo S.A.,2025-05-05,2025-06-04,1308.84,Boleto,Mensal,True,Recorrente
ddd79785,Abreu,2025-05-04,2025-05-19,1287.94,Boleto,Mensal,True,Recorrente
a47b2f02,da Paz,2025-05-29,2025-05-29,416.05,Boleto,Anual,False,Recorrente
1c659c88,Sampaio,2025-05-16,2025-05-31,1928.45,Pix,Anual,False,Recorrente
c5981e92,Montenegro,2025-05-20,2025-06-19,1588.9,Boleto,Mensal,False,Recorrente
d8c981f9,Guerra Campos - EI,2025-05-23,2025-06-22,1985.64,Cartão de Crédito,Mensal,True,Recorrente
f55b9f27,Leão e Filhos,2025-05-19,2025-06-18,1350.34,Boleto,Mensal,False,Recorrente
3de417e8,Albuquerque - ME,2025-05-26,2025-06-10,562.56,Boleto,Anual,False,Recorrente
ddb9b6f3,Barbosa - EI,2025-05-06,2025-05-06,196.83,Cartão de Crédito,Anual,False,Recorrente
4eb2e307,Montenegro da Luz S.A.,2025-05-08,2025-05-08,797.22,Boleto,Mensal,False,Recorrente
e4a121bb,Azevedo,2025-05-09,2025-05-24,2240.5,Cartão de Crédito,Mensal,True,Recorrente
4511a27e,Nogueira,2025-05-22,2025-06-21,2130.69,Pix,Mensal,False,Recorrente
a6fa5314,Pimenta,2025-05-29,2025-06-13,2439.42,Cartão de Crédito,Mensal,False,Recorrente
42a2fc29,Carvalho Ltda.,2025-05-15,2025-05-30,1821.11,Boleto,Mensal,False,Recorrente
2db590cb,da Mata da Paz - EI,2025-05-16,2025-06-15,196.39,Pix,Anual,True,Recorrente
93f9140c,Silva Fernandes S.A.,2025-05-06,2025-06-05,1436.11,Cartão de Crédito,Mensal,True,Recorrente
00a213fe,Montenegro,2025-05-27,2025-06-11,1631.23,Cartão de Crédito,Anual,True,Recorrente
94f1ccdf,da Cunha,2025-05-29,2025-06-28,784.45,Pix,Anual,True,Recorrente
8b32c429,da Mota,2025-05-09,2025-06-08,399.72,Boleto,Mensal,True,Recorrente
b8610f2d,Abreu Ltda.,2025-05-24,2025-05-24,2250.59,Pix,Anual,True,Recorrente
be2d083d,Porto da Luz S.A.,2025-05-28,2025-06-27,209.39,Boleto,Anual,True,Recorrente
7f20ddce,Novaes,2025-05-27,2025-06-26,1912.93,Boleto,Mensal,False,Recorrente
09200c15,Novais,2025-05-25,2025-06-24,295.78,Cartão de Crédito,Mensal,True,Recorrente
dd0406c8,Camargo S/A,2025-05-30,2025-05-30,1213.6,Pix,Mensal,False,Recorrente
73d9a973,Lopes Cardoso S/A,2025-05-18,2025-06-17,260.4,Cartão de Crédito,Anual,False,Recorrente
89fd835d,Fogaça S.A.,2025-05-08,2025-06-07,499.29,Cartão de Crédito,Anual,False,Novo/Avulso
749e273a,Rios Caldeira Ltda.,2025-05-13,2025-05-28,1327.64,Boleto,Mensal,True,Novo/Avulso
e46a5acd,Pinto,2025-05-22,2025-05-22,2142.76,Pix,Anual,True,Novo/Avulso
92bfe3ca,da Costa Castro S.A.,2025-05-22,2025-05-22,570.99,Pix,Mensal,False,Novo/Avulso
7d219893,Alves,2025-05-08,2025-05-08,244.99,Cartão de Crédito,Avulso,False,Novo/Avulso
32aa5503,Sousa Farias - ME,2025-05-17,2025-06-01,250.6,Boleto,Mensal,False,Novo/Avulso
04b838e1,da Mata Castro e Filhos,2025-05-02,2025-06-01,1218.41,Boleto,Mensal,False,Novo/Avulso
5bc0fdec,Garcia S/A,2025-05-27,2025-06-11,2425.84,Pix,Mensal,False,Novo/Avulso
cdb13860,Alves e Filhos,2025-06-29,2025-07-29,208.78,Cartão de Crédito,Anual,True,Recorrente
514827b7,Alves S/A,2025-06-03,2025-06-18,655.99,Cartão de Crédito,Mensal,True,Recorrente
2d073720,da Conceição Montenegro - EI,2025-06-29,2025-07-29,2141.61,Pix,Mensal,True,Recorrente
22061fa4,Câmara,2025-06-29,2025-07-29,984.89,Pix,Mensal,False,Recorrente
ba00d872,Pastor,2025-06-17,2025-07-02,552.18,Pix,Anual,False,Recorrente
001f4f02,Ferreira,2025-06-28,2025-06-28,1979.77,Pix,Anual,False,Recorrente
f570335c,Aparecida,2025-06-08,2025-06-23,1366.3,Boleto,Mensal,False,Recorrente
17d2c962,Nascimento,2025-06-12,2025-07-12,1532.53,Boleto,Mensal,True,Recorrente
c58888a2,Pires,2025-06-14,2025-06-14,2498.31,Boleto,Mensal,False,Recorrente
c43a0886,Oliveira,2025-06-16,2025-06-16,1281.19,Cartão de Crédito,Mensal,True,Recorrente
10e48bf3,Vargas da Rocha S/A,2025-06-10,2025-07-10,650.91,Cartão de Crédito,Mensal,False,Recorrente
b00cb56a,Porto,2025-06-09,2025-06-09,2470.0,Pix,Anual,True,Recorrente
bd6831dd,Pereira e Filhos,2025-06-23,2025-07-23,1701.08,Cartão de Crédito,Mensal,True,Recorrente
0e18315e,Martins Garcia Ltda.,2025-06-19,2025-07-19,2387.2,Boleto,Mensal,True,Recorrente
b3c09442,Andrade Dias - ME,2025-06-17,2025-06-17,2232.42,Pix,Mensal,False,Recorrente
4fd7d366,Casa Grande,2025-06-21,2025-06-21,1234.99,Boleto,Mensal,False,Recorrente
af8f8590,Carvalho,2025-06-14,2025-06-29,918.09,Cartão de Crédito,Mensal,True,Recorrente
5633e84a,Souza,2025-06-05,2025-06-20,598.98,Boleto,Anual,False,Recorrente
b5545c12,Pacheco,2025-06-09,2025-07-09,714.76,Cartão de Crédito,Anual,False,Recorrente
78d0884e,Fonseca,2025-06-19,2025-07-04,190.52,Cartão de Crédito,Mensal,False,Recorrente
47970bb1,Sá S/A,2025-06-22,2025-07-07,1429.72,Pix,Mensal,True,Recorrente
6a984f2b,Cassiano e Filhos,2025-06-14,2025-07-14,539.92,Cartão de Crédito,Mensal,False,Recorrente
2a6c1bf7,Vieira Rodrigues - ME,2025-06-06,2025-06-21,1251.44,Cartão de Crédito,Mensal,False,Recorrente
a999cc02,Moura,2025-06-09,2025-06-24,906.18,Boleto,Mensal,False,Recorrente
4771b8f6,Novaes,2025-06-25,2025-07-25,1972.53,Boleto,Mensal,False,Recorrente
6ae8bf2c,Vargas,2025-06-24,2025-06-24,2296.69,Boleto,Anual,True,Recorrente
5cdccf0b,Montenegro,2025-06-24,2025-06-24,339.86,Pix,Mensal,False,Recorrente
cd7fd508,Montenegro Caldeira e Filhos,2025-06-26,2025-07-26,1637.73,Pix,Mensal,True,Recorrente
8117bd1e,Cassiano Freitas S.A.,2025-06-04,2025-06-04,1799.18,Pix,Mensal,False,Recorrente
bfb7f49d,Almeida,2025-06-26,2025-07-11,913.21,Pix,Mensal,True,Recorrente
36e0a658,Fonseca Ltda.,2025-06-06,2025-06-21,2134.54,Boleto,Mensal,True,Recorrente
338dd758,Barros e Filhos,2025-06-26,2025-06-26,545.11,Pix,Mensal,True,Recorrente
4746fb81,Pastor Câmara S/A,2025-06-16,2025-07-16,1059.42,Pix,Mensal,False,Recorrente
5213be53,da Conceição S/A,2025-06-03,2025-06-03,811.19,Pix,Mensal,False,Recorrente
48a5f2a9,Farias S/A,2025-06-08,2025-06-23,169.22,Boleto,Mensal,True,Recorrente
ed846ade,Nogueira Cardoso e Filhos,2025-06-20,2025-06-20,607.44,Pix,Anual,False,Recorrente
2489dfe3,da Cruz,2025-06-30,2025-07-15,1946.35,Cartão de Crédito,Anual,False,Recorrente
296fc1af,Jesus,2025-06-23,2025-07-23,1566.54,Cartão de Crédito,Mensal,True,Recorrente
4c2e1cf6,Rocha e Filhos,2025-06-25,2025-06-25,1722.75,Boleto,Mensal,False,Recorrente
22202d48,Araújo - ME,2025-06-15,2025-06-15,679.56,Pix,Mensal,True,Recorrente
e57686a9,Correia Correia - EI,2025-06-28,2025-07-28,627.84,Pix,Mensal,False,Recorrente
df1d8317,Carvalho,2025-06-07,2025-06-07,1852.77,Boleto,Mensal,True,Recorrente
edb677c5,Martins,2025-06-20,2025-06-20,2193.26,Cartão de Crédito,Mensal,True,Recorrente
4dd297cd,Aragão e Filhos,2025-06-12,2025-06-12,360.6,Pix,Mensal,True,Recorrente
e9c47312,Jesus Mendonça - ME,2025-06-06,2025-06-06,548.52,Cartão de Crédito,Anual,False,Recorrente
bb68cf07,Guerra Araújo S.A.,2025-06-25,2025-07-10,1308.84,Boleto,Mensal,False,Recorrente
c5e98ee8,Abreu,2025-06-22,2025-07-07,1287.94,Boleto,Mensal,False,Recorrente
7ec1d1a2,da Paz,2025-06-19,2025-06-19,416.05,Boleto,Anual,True,Recorrente
ed7379a6,Sampaio,2025-06-24,2025-07-24,1928.45,Pix,Anual,True,Recorrente
3cd9a3fa,Montenegro,2025-06-30,2025-06-30,1588.9,Boleto,Mensal,False,Recorrente
031560fb,Guerra Campos - EI,2025-06-24,2025-07-24,1985.64,Cartão de Crédito,Mensal,False,Recorrente
69442ec9,Leão e Filhos,2025-06-12,2025-06-27,1350.34,Boleto,Mensal,True,Recorrente
3eb866a4,Albuquerque - ME,2025-06-20,2025-06-20,562.56,Boleto,Anual,False,Recorrente
3d9b9fad,Barbosa - EI,2025-06-30,2025-07-15,196.83,Cartão de Crédito,Anual,True,Recorrente
cd72200f,Montenegro da Luz S.A.,2025-06-09,2025-06-09,797.22,Boleto,Mensal,False,Recorrente
431d5560,Azevedo,2025-06-17,2025-06-17,2240.5,Cartão de Crédito,Mensal,True,Recorrente
68aa7b01,Nogueira,2025-06-17,2025-07-02,2130.69,Pix,Mensal,False,Recorrente
1db51d7f,Pimenta,2025-06-04,2025-07-04,2439.42,Cartão de Crédito,Mensal,False,Recorrente
cd90b0c3,Carvalho Ltda.,2025-06-29,2025-07-29,1821.11,Boleto,Mensal,False,Recorrente
626271de,da Mata da Paz - EI,2025-06-23,2025-07-08,196.39,Pix,Anual,False,Recorrente
fddd7c9b,Silva Fernandes S.A.,2025-06-19,2025-07-04,1436.11,Cartão de Crédito,Mensal,True,Recorrente
90c55281,Montenegro,2025-06-25,2025-07-10,1631.23,Cartão de Crédito,Anual,False,Recorrente
ef8ee3d3,da Cunha,2025-06-22,2025-07-07,784.45,Pix,Anual,True,Recorrente
2bb5697a,da Mota,2025-06-16,2025-06-16,399.72,Boleto,Mensal,False,Recorrente
5856e48a,Abreu Ltda.,2025-06-03,2025-06-18,2250.59,Pix,Anual,True,Recorrente
33ec964a,Porto da Luz S.A.,2025-06-22,2025-07-22,209.39,Boleto,Anual,True,Recorrente
cf61701d,Novaes,2025-06-26,2025-07-11,1912.93,Boleto,Mensal,False,Recorrente
e55492c4,Novais,2025-06-12,2025-07-12,295.78,Cartão de Crédito,Mensal,True,Recorrente
36c70e6a,Lopes Cardoso S/A,2025-06-23,2025-07-08,260.4,Cartão de Crédito,Anual,True,Recorrente
298a7007,Fogaça S.A.,2025-06-10,2025-06-10,499.29,Cartão de Crédito,Anual,False,Recorrente
31d082ca,Rios Caldeira Ltda.,2025-06-22,2025-07-22,1327.64,Boleto,Mensal,False,Recorrente
de592710,Pinto,2025-06-03,2025-07-03,2142.76,Pix,Anual,True,Recorrente
e93a2982,da Costa Castro S.A.,2025-06-16,2025-07-01,570.99,Pix,Mensal,False,Recorrente
b35ca4f9,Sousa Farias - ME,2025-06-07,2025-07-07,250.6,Boleto,Mensal,False,Recorrente
b11ddd48,da Mata Castro e Filhos,2025-06-06,2025-07-06,1218.41,Boleto,Mensal,True,Recorrente
a61cd94c,Garcia S/A,2025-06-16,2025-07-16,2425.84,Pix,Mensal,True,Recorrente
8e467d08,Câmara,2025-06-07,2025-06-07,718.83,Cartão de Crédito,Mensal,True,Novo/Avulso
f5ceac95,Marques Ferreira Ltda.,2025-06-05,2025-06-05,2115.39,Cartão de Crédito,Avulso,True,Novo/Avulso
4db76338,Câmara Alves e Filhos,2025-06-16,2025-07-16,1738.16,Pix,Avulso,True,Novo/Avulso
5c461cce,Guerra Farias Ltda.,2025-06-28,2025-07-13,1422.46,Boleto,Avulso,False,Novo/Avulso
bbd909c2,Vargas Ltda.,2025-06-28,2025-07-13,1307.0,Pix,Anual,False,Novo/Avulso
1ac1b243,Ramos,2025-06-09,2025-06-24,1946.02,Pix,Mensal,True,Novo/Avulso
3e77e6c4,Rocha,2025-06-26,2025-07-11,451.38,Pix,Avulso,False,Novo/Avulso
88d79317,Alves,2025-06-13,2025-07-13,226.52,Cartão de Crédito,Avulso,True,Novo/Avulso
526e7c8a,da Luz S.A.,2025-06-15,2025-06-30,432.87,Pix,Mensal,True,Novo/Avulso
8a5279df,Alves S/A,2025-07-10,2025-08-09,655.99,Cartão de Crédito,Mensal,False,Recorrente
4417f2de,da Conceição Montenegro - EI,2025-07-20,2025-08-19,2141.61,Pix,Mensal,False,Recorrente
1201a220,Câmara,2025-07-09,2025-07-24,984.89,Pix,Mensal,False,Recorrente
dc44b164,Pastor,2025-07-24,2025-08-23,552.18,Pix,Anual,False,Recorrente
ee059b97,Ferreira,2025-07-14,2025-07-14,1979.77,Pix,Anual,True,Recorrente
58861c1b,Aparecida,2025-07-28,2025-07-28,1366.3,Boleto,Mensal,True,Recorrente
b7ead20e,Nascimento,2025-07-24,2025-07-24,1532.53,Boleto,Mensal,False,Recorrente
b1efc5db,Pires,2025-07-31,2025-08-30,2498.31,Boleto,Mensal,True,Recorrente
b2999215,Oliveira,2025-07-07,2025-07-07,1281.19,Cartão de Crédito,Mensal,False,Recorrente
fda6ea71,Vargas da Rocha S/A,2025-07-04,2025-07-04,650.91,Cartão de Crédito,Mensal,True,Recorrente
51ccc0e4,Porto,2025-07-30,2025-08-14,2470.0,Pix,Anual,True,Recorrente
19672e03,Pereira e Filhos,2025-07-01,2025-07-16,1701.08,Cartão de Crédito,Mensal,True,Recorrente
3d6e7368,Martins Garcia Ltda.,2025-07-04,2025-07-19,2387.2,Boleto,Mensal,True,Recorrente
17e492b7,Andrade Dias - ME,2025-07-03,2025-08-02,2232.42,Pix,Mensal,False,Recorrente
82806601,Casa Grande,2025-07-10,2025-07-10,1234.99,Boleto,Mensal,True,Recorrente
5519a867,Carvalho,2025-07-24,2025-08-08,918.09,Cartão de Crédito,Mensal,False,Recorrente
bfbdcd86,Souza,2025-07-21,2025-07-21,598.98,Boleto,Anual,True,Recorrente
83e0c5a5,Pacheco,2025-07-17,2025-07-17,714.76,Cartão de Crédito,Anual,True,Recorrente
07ee6edc,Fonseca,2025-07-02,2025-08-01,190.52,Cartão de Crédito,Mensal,False,Recorrente
66bc675e,Sá S/A,2025-07-28,2025-08-12,1429.72,Pix,Mensal,False,Recorrente
7e1a5eef,Cassiano e Filhos,2025-07-15,2025-08-14,539.92,Cartão de Crédito,Mensal,False,Recorrente
873cd89e,Vieira Rodrigues - ME,2025-07-18,2025-08-02,1251.44,Cartão de Crédito,Mensal,True,Recorrente
ce19df60,Moura,2025-07-31,2025-08-30,906.18,Boleto,Mensal,True,Recorrente
89698613,Novaes,2025-07-19,2025-08-18,1972.53,Boleto,Mensal,False,Recorrente
641d112b,Vargas,2025-07-21,2025-08-20,2296.69,Boleto,Anual,False,Recorrente
72659dc4,Montenegro,2025-07-17,2025-08-16,339.86,Pix,Mensal,False,Recorrente
7b40c6b4,Montenegro Caldeira e Filhos,2025-07-30,2025-08-14,1637.73,Pix,Mensal,False,Recorrente
2f3a4eb7,Cassiano Freitas S.A.,2025-07-18,2025-07-18,1799.18,Pix,Mensal,True,Recorrente
153f9caf,Almeida,2025-07-15,2025-07-30,913.21,Pix,Mensal,False,Recorrente
eee58ca5,Fonseca Ltda.,2025-07-14,2025-07-29,2134.54,Boleto,Mensal,True,Recorrente
77648f5e,Barros e Filhos,2025-07-10,2025-07-10,545.11,Pix,Mensal,True,Recorrente
70817f3a,Pastor Câmara S/A,2025-07-17,2025-07-17,1059.42,Pix,Mensal,False,Recorrente
7a518ad1,da Conceição S/A,2025-07-10,2025-07-25,811.19,Pix,Mensal,True,Recorrente
20377f4b,Farias S/A,2025-07-23,2025-08-07,169.22,Boleto,Mensal,False,Recorrente
39cd78f1,Nogueira Cardoso e Filhos,2025-07-10,2025-07-10,607.44,Pix,Anual,False,Recorrente
33cc469e,da Cruz,2025-07-26,2025-08-10,1946.35,Cartão de Crédito,Anual,True,Recorrente
c4d68efd,Jesus,2025-07-26,2025-07-26,1566.54,Cartão de Crédito,Mensal,False,Recorrente
3214ee70,Rocha e Filhos,2025-07-07,2025-07-22,1722.75,Boleto,Mensal,False,Recorrente
e6fa00e2,Araújo - ME,2025-07-13,2025-07-13,679.56,Pix,Mensal,True,Recorrente
7d6d76c1,Correia Correia - EI,2025-07-23,2025-08-22,627.84,Pix,Mensal,False,Recorrente
d3969b09,Carvalho,2025-07-27,2025-08-11,1852.77,Boleto,Mensal,True,Recorrente
096d479a,Martins,2025-07-09,2025-07-09,2193.26,Cartão de Crédito,Mensal,False,Recorrente
31a6613a,Aragão e Filhos,2025-07-21,2025-07-21,360.6,Pix,Mensal,False,Recorrente
db1d905e,Jesus Mendonça - ME,2025-07-10,2025-08-09,548.52,Cartão de Crédito,Anual,False,Recorrente
dc1405f3,Guerra Araújo S.A.,2025-07-14,2025-07-14,1308.84,Boleto,Mensal,True,Recorrente
dd2d3b63,Abreu,2025-07-06,2025-07-06,1287.94,Boleto,Mensal,False,Recorrente
85735627,da Paz,2025-07-04,2025-08-03,416.05,Boleto,Anual,False,Recorrente
7ada9c25,Sampaio,2025-07-20,2025-08-04,1928.45,Pix,Anual,False,Recorrente
ed5ce8fc,Montenegro,2025-07-23,2025-08-22,1588.9,Boleto,Mensal,False,Recorrente
42aa1f06,Guerra Campos - EI,2025-07-07,2025-07-22,1985.64,Cartão de Crédito,Mensal,True,Recorrente
6cc91e2b,Leão e Filhos,2025-07-05,2025-07-05,1350.34,Boleto,Mensal,True,Recorrente
4c23bde0,Barbosa - EI,2025-07-06,2025-07-06,196.83,Cartão de Crédito,Anual,False,Recorrente
37bbe12d,Montenegro da Luz S.A.,2025-07-09,2025-07-09,797.22,Boleto,Mensal,False,Recorrente
aa64221e,Azevedo,2025-07-24,2025-07-24,2240.5,Cartão de Crédito,Mensal,True,Recorrente
ae6358a5,Nogueira,2025-07-03,2025-07-03,2130.69,Pix,Mensal,True,Recorrente
dc842c6e,Pimenta,2025-07-16,2025-07-16,2439.42,Cartão de Crédito,Mensal,False,Recorrente
7ccce0dc,Carvalho Ltda.,2025-07-14,2025-07-29,1821.11,Boleto,Mensal,False,Recorrente
37dd1cc2,da Mata da Paz - EI,2025-07-12,2025-07-27,196.39,Pix,Anual,True,Recorrente
03fef2c6,Silva Fernandes S.A.,2025-07-11,2025-07-11,1436.11,Cartão de Crédito,Mensal,True,Recorrente
807742ce,Montenegro,2025-07-02,2025-07-17,1631.23,Cartão de Crédito,Anual,False,Recorrente
ee01ff10,da Cunha,2025-07-03,2025-08-02,784.45,Pix,Anual,False,Recorrente
12375c0f,da Mota,2025-07-06,2025-07-06,399.72,Boleto,Mensal,False,Recorrente
f575ae6c,Abreu Ltda.,2025-07-27,2025-08-11,2250.59,Pix,Anual,True,Recorrente
197527fc,Porto da Luz S.A.,2025-07-04,2025-08-03,209.39,Boleto,Anual,True,Recorrente
ff92229b,Novaes,2025-07-13,2025-07-28,1912.93,Boleto,Mensal,True,Recorrente
1b91899f,Novais,2025-07-24,2025-07-24,295.78,Cartão de Crédito,Mensal,True,Recorrente
8f80e906,Lopes Cardoso S/A,2025-07-15,2025-08-14,260.4,Cartão de Crédito,Anual,True,Recorrente
32bf5d00,Fogaça S.A.,2025-07-17,2025-08-16,499.29,Cartão de Crédito,Anual,True,Recorrente
4ec4b743,Rios Caldeira Ltda.,2025-07-16,2025-07-31,1327.64,Boleto,Mensal,False,Recorrente
7f2c7391,Pinto,2025-07-30,2025-08-14,2142.76,Pix,Anual,True,Recorrente
eddb4039,da Costa Castro S.A.,2025-07-21,2025-08-20,570.99,Pix,Mensal,True,Recorrente
73d166f8,Sousa Farias - ME,2025-07-24,2025-08-23,250.6,Boleto,Mensal,True,Recorrente
69968347,da Mata Castro e Filhos,2025-07-09,2025-07-24,1218.41,Boleto,Mensal,False,Recorrente
bba11c52,Garcia S/A,2025-07-07,2025-07-22,2425.84,Pix,Mensal,True,Recorrente
2c8776dd,Câmara,2025-07-28,2025-08-27,718.83,Cartão de Crédito,Mensal,True,Recorrente
68e5075c,Vargas Ltda.,2025-07-04,2025-07-04,1307.0,Pix,Anual,False,Recorrente
3c98dcd2,Ramos,2025-07-11,2025-07-11,1946.02,Pix,Mensal,True,Recorrente
43155fb3,da Luz S.A.,2025-07-26,2025-08-10,432.87,Pix,Mensal,True,Recorrente
27426856,Andrade,2025-07-19,2025-08-18,721.26,Boleto,Mensal,False,Novo/Avulso
a20b9fd1,Peixoto - ME,2025-07-08,2025-07-08,514.23,Boleto,Anual,False,Novo/Avulso
5d8fd85d,Siqueira,2025-07-02,2025-07-02,1603.82,Pix,Mensal,False,Novo/Avulso
284bb672,Lopes,2025-07-05,2025-07-20,1798.12,Boleto,Anual,True,Novo/Avulso
cc3d76b8,Gomes - EI,2025-07-25,2025-08-09,1462.12,Pix,Mensal,False,Novo/Avulso
6fd393b1,da Cunha Aparecida e Filhos,2025-07-12,2025-08-11,200.18,Cartão de Crédito,Avulso,True,Novo/Avulso
71b7b322,Abreu,2025-07-15,2025-08-14,242.8,Pix,Mensal,False,Novo/Avulso
864bf02d,Fonseca Lopes S/A,2025-07-06,2025-08-05,1301.72,Pix,Anual,False,Novo/Avulso
b971ac73,Pinto,2025-07-30,2025-08-29,1250.73,Pix,Mensal,True,Novo/Avulso
5f2c8f1f,Alves S/A,2025-08-11,2025-08-26,655.99,Cartão de Crédito,Mensal,False,Recorrente
